current_season_start	current_season_end	other_season_start	other_season_end	distance_map	current_strain	mean_distance
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/WesternAustralia/57/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/SouthCarolina/NHRC0001/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/BayofPlenty/279/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Queensland/49/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Queensland/50/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/WesternAustralia/62/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Queensland/46/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/WesternAustralia/64/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/WesternAustralia/61/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Illinois/NHRC0001/2005	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/1/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/2/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/3/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/71/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/69/2004	2.35
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Oklahoma/371/2005	3.30
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/WesternAustralia/54/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Queensland/43/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/311/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/308/2004	2.39
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/304/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/64/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Christchurch/14/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/24/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/102/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/305/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/16/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/23/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/73/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/3/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/19/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/109/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/201/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Washington/1/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/18/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/21/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Wellington/62/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Wellington/38/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Wellington/22/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/20/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/310/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/309/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/11/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/BayofPlenty/332/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Wellington/64/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/206/2005	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/70/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/379/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/383/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/312/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/WesternAustralia/63/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/California/7/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Waikato/68/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Christchurch/339/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Christchurch/297/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/394/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/384/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Oklahoma/369/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK52390/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Ningbo/997/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Texas/6/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/ISBM69/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/TB285/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Texas/NHRC0001/2005	3.33
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/238/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/378/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/108/2005	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/396/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/376/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Babol/36/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Tehran/79/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/98/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/908/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/356/2004	3.29
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/237/2004	4.28
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/390/2005	3.30
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/363/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/389/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/232/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/918/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/913/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/123/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/370/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/210/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/362/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/377/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/905/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/381/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/374/2004	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/361/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/465/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/367/2005	2.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Christchurch/10/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Wellington/4/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Ashburton/280/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/313/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/1111/2004	3.39
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/1105/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/292/2004	3.35
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/16/2005	3.35
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/87/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/13/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/269/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/102/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/265/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/358/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/56/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Christchurch/13/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/380/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/236/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/395/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/470/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/60/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/95/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/20/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/586/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/55/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK6898/2005	2.32
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK7221/2005	3.18
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/393/2004	2.35
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK6422/2005	3.33
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK7546/2005	3.34
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK7733/2005	3.34
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Morioka/35/2005	5.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Morioka/38/2005	5.31
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/413/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU33/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU23/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK52274/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU90/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU32/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU35/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU31/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK52677/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK52863/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU39/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU92/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU85/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU25/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU88/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU36/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU89/2004	2.40
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU34/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK52941/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU91/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU63/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU40/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/20/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU42/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Tennessee/6/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/180/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU96/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Ningbo/1119/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK53726/2004	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/17/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU48/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/343/2005	3.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK12420/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU51/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/125/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/156/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK40022/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK42241/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU47/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU55/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/188/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/142/2005	1.41
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU77/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/466/2005	3.83
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Malaysia/31944/2005	2.86
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK7711/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU107/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU68/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU56/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU100/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU61/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/260/2005	3.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU64/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK40958/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/20/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/34/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/26/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Wisconsin/67/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/Q372/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU72/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU52/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK12425/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/239/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU105/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU71/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/TayNguyen/TN332/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK14999/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU62/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU53/2005	3.12
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU54/2005	3.12
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU102/2005	3.12
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Missouri/NHRC0001/2005	3.80
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK40210/2005	2.86
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU49/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU73/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU66/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK10297/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU50/2005	2.86
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK10591/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU109/2005	3.81
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU108/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK12107/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU74/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU98/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU76/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU70/2005	2.87
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/259/2005	2.86
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU104/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU65/2005	2.85
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK40139/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK12316/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK10026/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU59/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/HN30602/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/HN30607/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Otago/1/2005	2.80
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK40197/2005	2.86
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU67/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Taiwan/280/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU110/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU75/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/HN30720/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU93/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU101/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU94/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU58/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU57/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK11949/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/2851/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU69/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Hanoi/ISBM63/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/33/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/29/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK12320/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/2897/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/NHRC0001/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/TayNguyen/TN335/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/HKU111/2005	1.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/24/2005	2.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/258/2005	3.91
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/352/2005	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/369/2005	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/375/2005	4.93
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/372/2004	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/900/2004	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/SouthCarolina/NHRC0002/2005	3.88
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/355/2004	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/368/2004	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/366/2004	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/386/2004	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/393/2005	3.94
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/373/2005	2.95
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/190/2004	4.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/191/2005	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/354/2004	4.89
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/388/2005	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/353/2004	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/68/2004	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/245/2004	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/351/2004	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/200/2004	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/NewYork/360/2004	3.90
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/105/2005	3.10
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/Canterbury/104/2005	3.10
2004-07-01	2005-07-01	2004-07-01	2005-07-01	bhatt	A/HongKong/CUHK5567/2005	5.36
2004-07-01	2005-07-01	2005-07-01	2006-07-01	bhatt	A/Victoria/520/2004	12.54
2004-07-01	2005-07-01	2005-07-01	2006-07-01	bhatt	A/WesternAustralia/58/2004	13.51
2004-07-01	2005-07-01	2005-07-01	2006-07-01	bhatt	A/Queensland/47/2004	12.54
2004-07-01	2005-07-01	2005-07-01	2006-07-01	bhatt	A/Queensland/42/2004	13.53
